participant_code,profile_dimension,profile_value,n_events,n_positions,n_trials_from_events,n_trials_from_positions,mean_log_dt_ms,mean_friction,delete_rate,near_key_typo_rate,layout_confusion_rate,shift_confusion_rate,mean_time_to_first_correct_ms,mean_time_to_stability_ms,mean_revisions,wrong_first_rate
Ja,expected_layout,<missing>,13,13,7,7,5.98976519899095,0.09576699364764704,0.0,0.0,0.0,0.0,39051.307692307695,39051.307692307695,0.0,0.0
Ja,expected_layout,COMMON,19,19,8,8,6.622705989957229,0.3175461677161039,0.0,0.0,0.0,0.0,29192.21052631579,29192.21052631579,0.0,0.0
Ja,expected_layout,EN,18,8,2,2,6.632567539962245,0.5020523369587595,0.2777777777777778,0.0,0.2222222222222222,0.0,19882.125,19882.125,0.0,0.625
Ja,expected_layout,TH,923,859,15,15,6.052982101387393,0.13819545153432078,0.03466955579631636,0.013001083423618635,0.0010834236186348862,0.0010834236186348862,30250.33178114086,30267.933643771827,0.0034924330616996507,0.027939464493597205
Ja,expected_shift_required,0,906,838,15,15,6.022174539735789,0.12717492490538496,0.037527593818984545,0.012141280353200883,0.005518763796909493,0.0011037527593818985,29874.398568019093,29892.4415274463,0.003579952267303103,0.031026252983293555
Ja,expected_shift_required,1,54,48,12,12,6.963518076082334,0.507485908403018,0.05555555555555555,0.018518518518518517,0.0,0.0,34666.625,34666.625,0.0,0.0625
Ja,expected_shift_required,<missing>,13,13,7,7,5.98976519899095,0.09576699364764704,0.0,0.0,0.0,0.0,39051.307692307695,39051.307692307695,0.0,0.0
Ja,expected_zone_proxy,<missing>,13,13,7,7,5.98976519899095,0.09576699364764704,0.0,0.0,0.0,0.0,39051.307692307695,39051.307692307695,0.0,0.0
Ja,expected_zone_proxy,center,240,214,15,15,5.9252552864512795,0.09106771058961843,0.05416666666666667,0.020833333333333332,0.004166666666666667,0.004166666666666667,27750.16355140187,27777.443925233645,0.004672897196261682,0.028037383177570093
Ja,expected_zone_proxy,left,262,237,15,15,6.341322257428539,0.2654948219889495,0.04961832061068702,0.007633587786259542,0.003816793893129771,0.0,32962.63291139241,32962.63291139241,0.0,0.046413502109704644
Ja,expected_zone_proxy,right,439,416,15,15,5.974489738280864,0.10290535291303544,0.025056947608200455,0.011389521640091117,0.00683371298405467,0.0,29791.858173076922,29814.170673076922,0.004807692307692308,0.028846153846153848
Ja,expected_zone_proxy,space,19,19,8,8,6.622705989957229,0.3175461677161039,0.0,0.0,0.0,0.0,29192.21052631579,29192.21052631579,0.0,0.0
Ja,layout_switch_needed,0,923,855,15,15,6.054175852330398,0.13996094310529475,0.03683640303358613,0.013001083423618635,0.0021668472372697724,0.0010834236186348862,30514.411695906434,30532.095906432747,0.0035087719298245615,0.0304093567251462
Ja,layout_switch_needed,1,7,3,1,1,7.039026570169432,0.7031953129105998,0.2857142857142857,0.0,0.2857142857142857,0.0,21469.333333333332,21469.333333333332,0.0,0.6666666666666666
Ja,layout_switch_needed,<missing>,43,41,15,15,6.342082767530465,0.22705521532325318,0.023255813953488372,0.0,0.023255813953488372,0.0,25662.951219512193,25662.951219512193,0.0,0.024390243902439025
Ja,target_distance_bin,<missing>,87,79,15,15,6.402178062405145,0.2625856220462695,0.04597701149425287,0.011494252873563218,0.022988505747126436,0.0,27584.708860759492,27584.708860759492,0.0,0.0379746835443038
Ja,target_distance_bin,high,499,456,15,15,6.025593148657035,0.19006479930368814,0.04408817635270541,0.014028056112224449,0.004008016032064128,0.0,30778.245614035088,30804.394736842107,0.0043859649122807015,0.03289473684210526
Ja,target_distance_bin,low,191,182,15,15,5.870394946547335,-0.027159229980923225,0.020942408376963352,0.005235602094240838,0.0,0.0,30668.516483516483,30686.076923076922,0.005494505494505495,0.02197802197802198
Ja,target_distance_bin,medium,196,182,15,15,6.249903822940326,0.16005010658801866,0.03571428571428571,0.015306122448979591,0.00510204081632653,0.00510204081632653,29728.95054945055,29728.95054945055,0.0,0.038461538461538464
Kuga,expected_char_class,<missing>,13,13,7,7,5.514182095891284,-0.07087486181775128,0.0,0.0,0.0,0.0,22640.53846153846,22640.53846153846,0.0,0.0
Kuga,expected_char_class,arabic_numeral,5,5,2,2,5.659688502098499,0.04165452712833021,0.0,0.0,0.0,0.0,8482.0,8482.0,0.0,0.0
Kuga,expected_char_class,english_punctuation,5,3,1,1,6.530540266726459,0.5355038966537414,0.2,0.0,0.2,0.0,7837.333333333333,7837.333333333333,0.0,0.3333333333333333
Kuga,expected_char_class,thai_consonant,580,543,15,15,5.6090071886371415,-0.012143917969272725,0.03103448275862069,0.008620689655172414,0.0017241379310344827,0.005172413793103448,16762.550644567218,16777.381215469613,0.001841620626151013,0.022099447513812154
Kuga,expected_char_class,thai_diacritic,7,7,5,5,5.8278184185373645,0.13302686284465862,0.0,0.0,0.0,0.0,24433.0,24433.0,0.0,0.14285714285714285
Kuga,expected_char_class,thai_numeral,4,4,2,2,6.539271684978905,0.34959400512073,0.0,0.0,0.0,0.0,24207.0,24207.0,0.0,0.25
Kuga,expected_char_class,thai_tone_mark,57,57,14,14,5.227059919144302,-0.19658020940855087,0.0,0.0,0.0,0.0,16451.157894736843,16451.157894736843,0.0,0.0
Kuga,expected_char_class,thai_vowel_mark,265,248,15,15,5.531377634123716,-0.054054389239217814,0.033962264150943396,0.007547169811320755,0.0,0.0,16722.483870967742,16722.483870967742,0.0,0.028225806451612902
Kuga,expected_char_class,whitespace,23,19,8,8,5.749485308911039,0.048449425751700644,0.08695652173913043,0.0,0.0,0.0,15973.157894736842,15973.157894736842,0.0,0.05263157894736842
Kuga,expected_hand_proxy,<missing>,13,13,7,7,5.514182095891284,-0.07087486181775128,0.0,0.0,0.0,0.0,22640.53846153846,22640.53846153846,0.0,0.0
Kuga,expected_hand_proxy,left,260,237,15,15,5.542544181538646,-0.01590379167478688,0.046153846153846156,0.011538461538461539,0.0,0.0,18227.383966244724,18227.383966244724,0.0,0.02531645569620253
Kuga,expected_hand_proxy,right,663,630,15,15,5.5864602264816074,-0.03502656936969506,0.024132730015082957,0.006033182503770739,0.0030165912518853697,0.004524886877828055,16191.822222222223,16204.604761904762,0.0015873015873015873,0.025396825396825397
Kuga,expected_hand_proxy,thumb,23,19,8,8,5.749485308911039,0.048449425751700644,0.08695652173913043,0.0,0.0,0.0,15973.157894736842,15973.157894736842,0.0,0.05263157894736842
Kuga,expected_layout,<missing>,13,13,7,7,5.514182095891284,-0.07087486181775128,0.0,0.0,0.0,0.0,22640.53846153846,22640.53846153846,0.0,0.0
Kuga,expected_layout,COMMON,23,19,8,8,5.749485308911039,0.048449425751700644,0.08695652173913043,0.0,0.0,0.0,15973.157894736842,15973.157894736842,0.0,0.05263157894736842
Kuga,expected_layout,EN,10,8,2,2,6.0951143844124775,0.2885792118910358,0.1,0.0,0.1,0.0,8240.25,8240.25,0.0,0.125
Kuga,expected_layout,TH,913,859,15,15,5.568382774932343,-0.03312529402679383,0.029572836801752465,0.007667031763417305,0.001095290251916758,0.0032858707557502738,16827.4924330617,16836.867287543657,0.0011641443538998836,0.024447031431897557
Kuga,expected_shift_required,0,886,838,15,15,5.544421551193858,-0.04571985430988134,0.02708803611738149,0.006772009029345372,0.002257336343115124,0.0,16565.00477326969,16574.614558472553,0.0011933174224343676,0.021479713603818614
Kuga,expected_shift_required,1,60,48,12,12,6.079421418409148,0.2377421063881928,0.1,0.016666666666666666,0.0,0.05,19640.708333333332,19640.708333333332,0.0,0.10416666666666667
Kuga,expected_shift_required,<missing>,13,13,7,7,5.514182095891284,-0.07087486181775128,0.0,0.0,0.0,0.0,22640.53846153846,22640.53846153846,0.0,0.0
Kuga,expected_zone_proxy,<missing>,13,13,7,7,5.514182095891284,-0.07087486181775128,0.0,0.0,0.0,0.0,22640.53846153846,22640.53846153846,0.0,0.0
Kuga,expected_zone_proxy,center,217,214,15,15,5.536394250196236,-0.07582813444615394,0.004608294930875576,0.0,0.0,0.0,15491.785046728972,15529.415887850468,0.004672897196261682,0.014018691588785047
Kuga,expected_zone_proxy,left,260,237,15,15,5.542544181538646,-0.01590379167478688,0.046153846153846156,0.011538461538461539,0.0,0.0,18227.383966244724,18227.383966244724,0.0,0.02531645569620253
Kuga,expected_zone_proxy,right,446,416,15,15,5.610819681311037,-0.015174686810072684,0.033632286995515695,0.008968609865470852,0.004484304932735426,0.006726457399103139,16551.9375,16551.9375,0.0,0.03125
Kuga,expected_zone_proxy,space,23,19,8,8,5.749485308911039,0.048449425751700644,0.08695652173913043,0.0,0.0,0.0,15973.157894736842,15973.157894736842,0.0,0.05263157894736842
Kuga,layout_switch_needed,0,909,855,15,15,5.562882072836178,-0.03460962940287329,0.0297029702970297,0.007700770077007701,0.0,0.0033003300330033004,16933.65614035088,16943.07485380117,0.0011695906432748538,0.02456140350877193
Kuga,layout_switch_needed,1,5,3,1,1,6.604535311351701,0.557430086298614,0.2,0.0,0.2,0.0,11113.666666666666,11113.666666666666,0.0,0.3333333333333333
Kuga,layout_switch_needed,<missing>,45,41,15,15,5.758325909867778,0.03351922126277082,0.044444444444444446,0.0,0.022222222222222223,0.0,14803.365853658537,14803.365853658537,0.0,0.024390243902439025
Kuga,target_distance_bin,<missing>,87,79,15,15,5.840963248124665,0.06793961147655751,0.04597701149425287,0.0,0.011494252873563218,0.0,15492.253164556962,15492.253164556962,0.0,0.0379746835443038
Kuga,target_distance_bin,high,499,456,15,15,5.587405934813577,0.035218030904114364,0.04408817635270541,0.014028056112224449,0.002004008016032064,0.006012024048096192,17082.18640350877,17082.18640350877,0.0,0.03289473684210526
Kuga,target_distance_bin,low,189,182,15,15,5.294829719190277,-0.2304891443764958,0.015873015873015872,0.0,0.0,0.0,17062.802197802197,17107.04945054945,0.005494505494505495,0.02197802197802198
Kuga,target_distance_bin,medium,184,182,15,15,5.716331335451692,-0.038514853648640913,0.005434782608695652,0.0,0.0,0.0,16482.197802197803,16482.197802197803,0.0,0.005494505494505495
Kurosagi Ichigo,expected_char_class,<missing>,13,13,7,7,5.093601957881551,-0.21824396327034787,0.0,0.0,0.0,0.0,18846.153846153848,18846.153846153848,0.0,0.0
Kurosagi Ichigo,expected_char_class,arabic_numeral,5,5,2,2,5.740354352935052,0.06991942335463974,0.0,0.0,0.0,0.0,10140.8,10140.8,0.0,0.0
Kurosagi Ichigo,expected_char_class,english_punctuation,3,3,1,1,5.750197892614582,0.14232195623203747,0.0,0.0,0.0,0.0,7922.0,7922.0,0.0,0.0
Kurosagi Ichigo,expected_char_class,thai_consonant,612,543,15,15,5.438548941028024,-0.060601234919903754,0.05392156862745098,0.02287581699346405,0.0,0.0,15233.966850828729,15257.351749539595,0.007366482504604052,0.07366482504604052
Kurosagi Ichigo,expected_char_class,thai_diacritic,7,7,5,5,5.617321008607365,0.05926966093236817,0.0,0.0,0.0,0.0,21116.285714285714,21116.285714285714,0.0,0.0
Kurosagi Ichigo,expected_char_class,thai_numeral,4,4,2,2,7.288068922451784,0.6119686778258185,0.0,0.0,0.0,0.0,19602.0,19602.0,0.0,0.0
Kurosagi Ichigo,expected_char_class,thai_tone_mark,69,57,14,14,5.220082339544451,-0.16799595933622105,0.10144927536231885,0.014492753623188406,0.0,0.0,15550.807017543859,15550.807017543859,0.0,0.05263157894736842
Kurosagi Ichigo,expected_char_class,thai_vowel_mark,345,248,15,15,5.371040686009282,-0.05882979118538368,0.14202898550724638,0.03188405797101449,0.0,0.005797101449275362,15017.266129032258,15043.201612903225,0.004032258064516129,0.10080645161290322
Kurosagi Ichigo,expected_char_class,whitespace,19,19,8,8,6.336838089354943,0.21737953634530888,0.0,0.0,0.0,0.0,14588.631578947368,14588.631578947368,0.0,0.05263157894736842
Kurosagi Ichigo,expected_hand_proxy,<missing>,13,13,7,7,5.093601957881551,-0.21824396327034787,0.0,0.0,0.0,0.0,18846.153846153848,18846.153846153848,0.0,0.0
Kurosagi Ichigo,expected_hand_proxy,left,301,237,15,15,5.545578127873233,0.021653267248571327,0.10299003322259136,0.009966777408637873,0.0,0.0,16644.059071729956,16684.09282700422,0.012658227848101266,0.08860759493670886
Kurosagi Ichigo,expected_hand_proxy,right,744,630,15,15,5.358593470045235,-0.0965783105412077,0.07795698924731183,0.030913978494623656,0.0,0.002688172043010753,14664.71746031746,14680.022222222222,0.0031746031746031746,0.0746031746031746
Kurosagi Ichigo,expected_hand_proxy,thumb,19,19,8,8,6.336838089354943,0.21737953634530888,0.0,0.0,0.0,0.0,14588.631578947368,14588.631578947368,0.0,0.05263157894736842
Kurosagi Ichigo,expected_layout,<missing>,13,13,7,7,5.093601957881551,-0.21824396327034787,0.0,0.0,0.0,0.0,18846.153846153848,18846.153846153848,0.0,0.0
Kurosagi Ichigo,expected_layout,COMMON,19,19,8,8,6.336838089354943,0.21737953634530888,0.0,0.0,0.0,0.0,14588.631578947368,14588.631578947368,0.0,0.05263157894736842
Kurosagi Ichigo,expected_layout,EN,8,8,2,2,5.744045680314875,0.09707037318366388,0.0,0.0,0.0,0.0,9308.75,9308.75,0.0,0.0
Kurosagi Ichigo,expected_layout,TH,1037,859,15,15,5.4098941106663245,-0.06375428407551387,0.085824493731919,0.02507232401157184,0.0,0.0019286403085824494,15260.703143189756,15282.97322467986,0.005820721769499418,0.07916181606519208
Kurosagi Ichigo,expected_shift_required,0,1010,838,15,15,5.397060127235533,-0.06999875013986358,0.08514851485148515,0.024752475247524754,0.0,0.0019801980198019802,15119.443914081146,15142.272076372315,0.0059665871121718375,0.07875894988066826
Kurosagi Ichigo,expected_shift_required,1,54,48,12,12,6.025588025802841,0.17578368946267633,0.05555555555555555,0.018518518518518517,0.0,0.0,16468.833333333332,16468.833333333332,0.0,0.0625
Kurosagi Ichigo,expected_shift_required,<missing>,13,13,7,7,5.093601957881551,-0.21824396327034787,0.0,0.0,0.0,0.0,18846.153846153848,18846.153846153848,0.0,0.0
Kurosagi Ichigo,expected_zone_proxy,<missing>,13,13,7,7,5.093601957881551,-0.21824396327034787,0.0,0.0,0.0,0.0,18846.153846153848,18846.153846153848,0.0,0.0
Kurosagi Ichigo,expected_zone_proxy,center,267,214,15,15,5.323086032458191,-0.11459606923757812,0.10112359550561797,0.033707865168539325,0.0,0.0,13441.210280373833,13454.514018691589,0.004672897196261682,0.08878504672897196
Kurosagi Ichigo,expected_zone_proxy,left,301,237,15,15,5.545578127873233,0.021653267248571327,0.10299003322259136,0.009966777408637873,0.0,0.0,16644.059071729956,16684.09282700422,0.012658227848101266,0.08860759493670886
Kurosagi Ichigo,expected_zone_proxy,right,477,416,15,15,5.378468702405279,-0.08649289844072364,0.0649895178197065,0.029350104821802937,0.0,0.0041928721174004195,15294.117788461539,15310.451923076924,0.002403846153846154,0.0673076923076923
Kurosagi Ichigo,expected_zone_proxy,space,19,19,8,8,6.336838089354943,0.21737953634530888,0.0,0.0,0.0,0.0,14588.631578947368,14588.631578947368,0.0,0.05263157894736842
Kurosagi Ichigo,layout_switch_needed,0,1031,855,15,15,5.408659645992458,-0.0639417589525731,0.08535402521823472,0.02521823472356935,0.0,0.0019398642095053346,15400.853801169591,15423.228070175439,0.005847953216374269,0.07953216374269007
Kurosagi Ichigo,layout_switch_needed,1,3,3,1,1,6.092872874063915,0.2557246766894133,0.0,0.0,0.0,0.0,9727.0,9727.0,0.0,0.0
Kurosagi Ichigo,layout_switch_needed,<missing>,43,41,15,15,5.767967295657809,0.025888128307963033,0.023255813953488372,0.0,0.0,0.0,12407.0,12407.0,0.0,0.024390243902439025
Kurosagi Ichigo,target_distance_bin,<missing>,81,79,15,15,5.87131043065711,0.06359339167293315,0.012345679012345678,0.0,0.0,0.0,13551.303797468354,13551.303797468354,0.0,0.0379746835443038
Kurosagi Ichigo,target_distance_bin,high,543,456,15,15,5.345595887834131,-0.03207624737178339,0.07918968692449356,0.027624309392265192,0.0,0.0,15548.723684210527,15584.432017543859,0.008771929824561403,0.07017543859649122
Kurosagi Ichigo,target_distance_bin,low,214,182,15,15,5.353078306110858,-0.18759047866827636,0.07476635514018691,0.014018691588785047,0.0,0.009345794392523364,15406.192307692309,15421.835164835165,0.005494505494505495,0.0989010989010989
Kurosagi Ichigo,target_distance_bin,medium,239,182,15,15,5.518141581041086,-0.048673179499624596,0.12133891213389121,0.03347280334728033,0.0,0.0,15059.89010989011,15059.89010989011,0.0,0.08791208791208792
M,expected_char_class,<missing>,16,13,7,7,5.004332550656348,-0.21827350108266275,0.125,0.0,0.0,0.0,27616.76923076923,27819.46153846154,0.07692307692307693,0.07692307692307693
M,expected_char_class,arabic_numeral,11,5,2,2,5.953358656299574,0.2688151271217992,0.2727272727272727,0.18181818181818182,0.0,0.0,10191.2,10191.2,0.0,0.4
M,expected_char_class,english_punctuation,7,3,1,1,5.697616266882574,0.23603015685005393,0.2857142857142857,0.0,0.0,0.0,9158.333333333334,9158.333333333334,0.0,1.0
M,expected_char_class,thai_consonant,789,543,15,15,5.446325762755276,-0.01843947326483512,0.14955640050697086,0.06717363751584284,0.0012674271229404308,0.0025348542458808617,20649.26887661142,20707.121546961327,0.01841620626151013,0.17679558011049723
M,expected_char_class,thai_diacritic,7,7,5,5,5.839470477511897,0.13710968394333298,0.0,0.0,0.0,0.0,32082.285714285714,32082.285714285714,0.0,0.0
M,expected_char_class,thai_numeral,90,4,2,2,5.524672515374206,0.1701485311250904,0.4777777777777778,0.03333333333333333,0.0,0.0,32333.75,32333.75,0.0,1.0
M,expected_char_class,thai_tone_mark,101,57,14,14,5.341245488217905,-0.06443472119615776,0.22772277227722773,0.10891089108910891,0.0,0.0,21405.087719298244,21458.22807017544,0.017543859649122806,0.17543859649122806
M,expected_char_class,thai_vowel_mark,471,248,15,15,5.298908955421723,-0.05665737093365495,0.24416135881104034,0.08280254777070063,0.0,0.012738853503184714,20518.40322580645,20523.798387096773,0.008064516129032258,0.20967741935483872
M,expected_char_class,whitespace,19,19,8,8,5.91373129694282,0.0691251082799924,0.0,0.0,0.0,0.0,17678.63157894737,17678.63157894737,0.0,0.15789473684210525
M,expected_hand_proxy,<missing>,16,13,7,7,5.004332550656348,-0.21827350108266275,0.125,0.0,0.0,0.0,27616.76923076923,27819.46153846154,0.07692307692307693,0.07692307692307693
M,expected_hand_proxy,left,399,237,15,15,5.439630216222859,0.012331743065259573,0.20300751879699247,0.07268170426065163,0.0,0.002506265664160401,22830.755274261603,22836.400843881856,0.008438818565400843,0.23628691983122363
M,expected_hand_proxy,right,1077,630,15,15,5.390396993192542,-0.029508194386634407,0.20705663881151345,0.0733519034354689,0.0009285051067780873,0.0064995357474466105,19908.984126984127,19963.655555555557,0.01746031746031746,0.1761904761904762
M,expected_hand_proxy,thumb,19,19,8,8,5.91373129694282,0.0691251082799924,0.0,0.0,0.0,0.0,17678.63157894737,17678.63157894737,0.0,0.15789473684210525
M,expected_layout,<missing>,16,13,7,7,5.004332550656348,-0.21827350108266275,0.125,0.0,0.0,0.0,27616.76923076923,27819.46153846154,0.07692307692307693,0.07692307692307693
M,expected_layout,COMMON,19,19,8,8,5.91373129694282,0.0691251082799924,0.0,0.0,0.0,0.0,17678.63157894737,17678.63157894737,0.0,0.15789473684210525
M,expected_layout,EN,18,8,2,2,5.853903282637408,0.2560654164605649,0.2777777777777778,0.1111111111111111,0.0,0.0,9803.875,9803.875,0.0,0.625
M,expected_layout,TH,1458,859,15,15,5.398147982752959,-0.021583770485361354,0.20507544581618656,0.07270233196159122,0.0006858710562414266,0.0054869684499314125,20809.21769499418,20850.87194412107,0.015133876600698487,0.18859138533178113
M,expected_shift_required,0,1293,838,15,15,5.395649811975777,-0.03906756520758724,0.17633410672853828,0.07192575406032482,0.0007733952049497294,0.004640371229698376,20485.496420047733,20511.727923627685,0.013126491646778043,0.18257756563245822
M,expected_shift_required,1,202,48,12,12,5.503246067814464,0.12360286633348253,0.37623762376237624,0.07425742574257425,0.0,0.009900990099009901,23387.4375,23674.916666666668,0.041666666666666664,0.3541666666666667
M,expected_shift_required,<missing>,16,13,7,7,5.004332550656348,-0.21827350108266275,0.125,0.0,0.0,0.0,27616.76923076923,27819.46153846154,0.07692307692307693,0.07692307692307693
M,expected_zone_proxy,<missing>,16,13,7,7,5.004332550656348,-0.21827350108266275,0.125,0.0,0.0,0.0,27616.76923076923,27819.46153846154,0.07692307692307693,0.07692307692307693
M,expected_zone_proxy,center,385,214,15,15,5.341654142305131,-0.05981032155861808,0.22597402597402597,0.07532467532467532,0.0,0.012987012987012988,18537.528037383177,18571.22429906542,0.018691588785046728,0.14018691588785046
M,expected_zone_proxy,left,399,237,15,15,5.439630216222859,0.012331743065259573,0.20300751879699247,0.07268170426065163,0.0,0.002506265664160401,22830.755274261603,22836.400843881856,0.008438818565400843,0.23628691983122363
M,expected_zone_proxy,right,692,416,15,15,5.417515486822098,-0.012649351957134819,0.19653179190751446,0.07225433526011561,0.001445086705202312,0.002890173410404624,20614.49278846154,20679.954326923078,0.016826923076923076,0.19471153846153846
M,expected_zone_proxy,space,19,19,8,8,5.91373129694282,0.0691251082799924,0.0,0.0,0.0,0.0,17678.63157894737,17678.63157894737,0.0,0.15789473684210525
M,layout_switch_needed,0,1445,855,15,15,5.395100466731881,-0.02246071576684817,0.20346020761245676,0.07197231833910035,0.0,0.005536332179930796,20905.740350877193,20947.58947368421,0.0152046783625731,0.19064327485380117
M,layout_switch_needed,1,7,3,1,1,5.836523043733405,0.2818443070760001,0.2857142857142857,0.0,0.0,0.0,11280.666666666666,11280.666666666666,0.0,0.6666666666666666
M,layout_switch_needed,<missing>,59,41,15,15,5.619057587457652,0.024472293257528345,0.1694915254237288,0.06779661016949153,0.01694915254237288,0.0,18053.926829268294,18118.19512195122,0.024390243902439025,0.14634146341463414
M,target_distance_bin,<missing>,165,79,15,15,5.613094280914983,0.09656559832408483,0.26666666666666666,0.048484848484848485,0.006060606060606061,0.0,18229.316455696204,18262.67088607595,0.012658227848101266,0.16455696202531644
M,target_distance_bin,high,695,456,15,15,5.295591147705908,-0.00862693154930225,0.1683453237410072,0.06618705035971223,0.0,0.0028776978417266188,21166.638157894737,21190.752192982458,0.017543859649122806,0.18859649122807018
M,target_distance_bin,low,355,182,15,15,5.414707033417181,-0.08576103839705822,0.24788732394366197,0.08169014084507042,0.0,0.005633802816901409,21398.884615384617,21424.82967032967,0.01098901098901099,0.23626373626373626
M,target_distance_bin,medium,296,182,15,15,5.538793353121706,-0.028822285463252363,0.19256756756756757,0.08445945945945946,0.0,0.013513513513513514,20119.565934065933,20229.802197802197,0.016483516483516484,0.15934065934065933
Mick,expected_char_class,<missing>,13,13,7,7,5.256482669253201,-0.16117140584433748,0.0,0.0,0.0,0.0,23509.69230769231,23509.69230769231,0.0,0.0
Mick,expected_char_class,arabic_numeral,31,5,2,2,4.973498636523986,0.3289065886910217,0.41935483870967744,0.06451612903225806,0.0,0.0,22591.4,22591.4,0.0,0.2
Mick,expected_char_class,english_punctuation,3,3,1,1,6.673345077032209,0.4657879470891036,0.0,0.0,0.0,0.0,9142.333333333334,9142.333333333334,0.0,0.0
Mick,expected_char_class,thai_consonant,635,543,15,15,5.6266915965246405,0.03143623774086627,0.06929133858267716,0.02204724409448819,0.0,0.0,20068.902394106815,20107.423572744014,0.007366482504604052,0.09392265193370165
Mick,expected_char_class,thai_diacritic,7,7,5,5,5.66551711280476,0.0761573261528343,0.0,0.0,0.0,0.0,25933.0,25933.0,0.0,0.0
Mick,expected_char_class,thai_numeral,4,4,2,2,7.274017266957317,0.6070450505381856,0.0,0.0,0.0,0.0,27053.0,27053.0,0.0,0.0
Mick,expected_char_class,thai_tone_mark,61,57,14,14,5.318447611878929,-0.15509093140928665,0.04918032786885246,0.0,0.0,0.0,19820.22807017544,19820.22807017544,0.0,0.07017543859649122
Mick,expected_char_class,thai_vowel_mark,302,248,15,15,5.400395167123652,0.04595294116364478,0.09271523178807947,0.009933774834437087,0.0,0.0033112582781456954,19987.560483870966,19999.72177419355,0.004032258064516129,0.0846774193548387
Mick,expected_char_class,whitespace,23,19,8,8,6.183608674069387,0.200564003833566,0.08695652173913043,0.0,0.0,0.0,21005.842105263157,21005.842105263157,0.0,0.05263157894736842
Mick,expected_hand_proxy,<missing>,13,13,7,7,5.256482669253201,-0.16117140584433748,0.0,0.0,0.0,0.0,23509.69230769231,23509.69230769231,0.0,0.0
Mick,expected_hand_proxy,left,262,237,15,15,5.810681174005653,0.0901318732543776,0.04961832061068702,0.011450381679389313,0.0,0.0,21750.40506329114,21750.40506329114,0.0,0.08860759493670886
Mick,expected_hand_proxy,right,781,630,15,15,5.440266994648433,0.019615174345926956,0.09603072983354674,0.020486555697823303,0.0,0.0012804097311139564,19459.30634920635,19497.295238095237,0.007936507936507936,0.08888888888888889
Mick,expected_hand_proxy,thumb,23,19,8,8,6.183608674069387,0.200564003833566,0.08695652173913043,0.0,0.0,0.0,21005.842105263157,21005.842105263157,0.0,0.05263157894736842
Mick,expected_layout,<missing>,13,13,7,7,5.256482669253201,-0.16117140584433748,0.0,0.0,0.0,0.0,23509.69230769231,23509.69230769231,0.0,0.0
Mick,expected_layout,COMMON,23,19,8,8,6.183608674069387,0.200564003833566,0.08695652173913043,0.0,0.0,0.0,21005.842105263157,21005.842105263157,0.0,0.05263157894736842
Mick,expected_layout,EN,34,8,2,2,5.123485087157063,0.3409843556084995,0.38235294117647056,0.058823529411764705,0.0,0.0,17548.0,17548.0,0.0,0.125
Mick,expected_layout,TH,1009,859,15,15,5.5471243780441695,0.027096663891106938,0.07433102081268583,0.01684836471754212,0.0,0.0009910802775024777,20109.225844004657,20137.087310826544,0.005820721769499418,0.08847497089639116
Mick,expected_shift_required,0,1018,838,15,15,5.510689022217773,0.03026691538047676,0.08840864440078586,0.018664047151277015,0.0,0.0009823182711198428,20041.94510739857,20070.50477326969,0.0059665871121718375,0.09188544152744631
Mick,expected_shift_required,1,48,48,12,12,6.324761776996045,0.26531779557630336,0.0,0.0,0.0,0.0,21211.875,21211.875,0.0,0.020833333333333332
Mick,expected_shift_required,<missing>,13,13,7,7,5.256482669253201,-0.16117140584433748,0.0,0.0,0.0,0.0,23509.69230769231,23509.69230769231,0.0,0.0
Mick,expected_zone_proxy,<missing>,13,13,7,7,5.256482669253201,-0.16117140584433748,0.0,0.0,0.0,0.0,23509.69230769231,23509.69230769231,0.0,0.0
Mick,expected_zone_proxy,center,303,214,15,15,5.2432690573133405,0.053078957942002784,0.14521452145214522,0.013201320132013201,0.0,0.0033003300330033004,18011.205607476637,18094.532710280375,0.014018691588785047,0.0794392523364486
Mick,expected_zone_proxy,left,262,237,15,15,5.810681174005653,0.0901318732543776,0.04961832061068702,0.011450381679389313,0.0,0.0,21750.40506329114,21750.40506329114,0.0,0.08860759493670886
Mick,expected_zone_proxy,right,478,416,15,15,5.565142256180929,-0.0015972240423805235,0.06485355648535565,0.02510460251046025,0.0,0.0,20204.24278846154,20218.908653846152,0.004807692307692308,0.09375
Mick,expected_zone_proxy,space,23,19,8,8,6.183608674069387,0.200564003833566,0.08695652173913043,0.0,0.0,0.0,21005.842105263157,21005.842105263157,0.0,0.05263157894736842
Mick,layout_switch_needed,0,1033,855,15,15,5.51761719567228,0.03294634182236565,0.08615682478218781,0.017424975798644726,0.0,0.000968054211035818,20389.666666666668,20417.658479532165,0.005847953216374269,0.09005847953216374
Mick,layout_switch_needed,1,3,3,1,1,6.935818355863746,0.5510884064514028,0.0,0.0,0.0,0.0,11913.666666666666,11913.666666666666,0.0,0.0
Mick,layout_switch_needed,<missing>,43,41,15,15,6.0767034050404485,0.13406766156171132,0.023255813953488372,0.023255813953488372,0.0,0.0,15854.634146341463,15854.634146341463,0.0,0.024390243902439025
Mick,target_distance_bin,<missing>,111,79,15,15,5.914211822468573,0.2455329846012878,0.14414414414414414,0.02702702702702703,0.0,0.0,18823.303797468354,18823.303797468354,0.0,0.05063291139240506
